score,gender,region,highest_education,imd_band,age_band,studied_credits,late_ratio,completion_ratio,homepage_mean_click_interval,homepage_std_click_interval,homepage_mean_clicks,homepage_click_variance,input_mean_click_interval,input_std_click_interval,input_mean_clicks,input_click_variance,output_mean_click_interval,output_std_click_interval,output_mean_clicks,output_click_variance,early_score,late_score,mid_score,module_presentation
group1,M,North Region,Lower Than A Level,0-10%,35-55,30,0.875,1.0,2.256880733944954,2.507040714278751,3.0272727272727273,0.7325173217554085,2.7333333333333334,2.8905114045399096,10.912087912087912,1.586791519101474,2.8227848101265822,2.5708398990277432,26.75,1.3556943758853088,85.33333333333333,81.0,80.66666666666667,CCC2014J
group3,F,South West Region,A Level or Equivalent,40-50%,0-35,90,0.5,1.0,2.412280701754386,2.865144217929664,5.791304347826087,0.7817244239865088,4.389830508474576,6.459467654890023,7.233333333333333,1.0783902466211988,2.752577319587629,3.322997291085801,46.31632653061224,1.2248700887469384,97.33333333333331,93.0,92.33333333333331,CCC2014J
group3,F,North Western Region,HE Qualification,20-30%,0-35,120,1.0,0.5,3.0697674418604652,4.36777153484183,3.2988505747126435,0.8054585595294347,4.388888888888889,6.274887555684003,3.381818181818182,0.7884001195622949,5.95,11.873154377493574,18.609756097560975,1.262708960399466,96.5,96.0,96.0,CCC2014J
group3,F,London Region,A Level or Equivalent,60-70%,0-35,60,1.0,0.5,3.6301369863013697,3.8097347870476233,3.189189189189189,0.8589893381975295,4.961538461538462,5.976954232755383,7.415094339622642,0.9297112420582754,6.794871794871795,7.164163326400469,48.175,1.400902457044246,99.0,96.0,96.0,CCC2014J
group1,M,West Midlands Region,HE Qualification,60-70%,35-55,90,0.5,1.0,5.6521739130434785,7.846350577899535,2.617021276595745,1.320281147889295,7.617647058823529,11.124678288524702,4.114285714285714,0.6593200528565513,6.96969696969697,12.128182181609205,35.26470588235294,0.805860020017477,90.0,77.5,72.66666666666667,CCC2014J
group3,M,London Region,A Level or Equivalent,90-100%,35-55,60,1.0,0.5,2.4655172413793105,2.0660023758678148,5.247863247863248,0.7326963165206227,3.7142857142857144,3.807392887725636,5.333333333333333,0.870006354972369,3.433734939759036,3.004844751009071,30.916666666666668,1.457972600455022,100.0,100.0,100.0,CCC2014J
group3,M,East Anglian Region,HE Qualification,70-80%,0-35,60,0.5,1.0,8.028571428571428,8.205040467641231,2.4166666666666665,0.5375330092455137,11.0,12.859379314867276,3.375,0.7146644759706816,18.071428571428573,20.77522298580427,23.733333333333334,1.0450193279472686,88.66666666666667,92.0,92.33333333333331,CCC2014J
group3,F,London Region,A Level or Equivalent,80-90%,35-55,180,0.8333333333333334,0.75,2.686868686868687,2.2298826941163714,4.02,0.6173766531327296,3.6027397260273974,3.1257875719897346,8.067567567567568,1.4312867727803302,5.16,5.9739570859946864,16.745098039215687,0.9829804520062037,88.0,75.0,78.0,CCC2014J
group3,M,Wales,HE Qualification,90-100%,0-35,90,0.5,1.0,2.622448979591837,2.4474489395701537,3.4242424242424243,0.8354282280499785,3.240506329113924,2.896572642568693,4.3375,0.9477325459385496,4.105263157894737,4.194742502425403,15.46551724137931,0.8161456472772809,93.66666666666669,44.0,92.66666666666669,CCC2014J
group3,M,London Region,A Level or Equivalent,10-20,0-35,120,0.5,1.0,2.865979381443299,3.4297377996824263,2.8979591836734695,0.7219597961332,3.676470588235294,3.979204062280708,7.797101449275362,0.7361345761698774,6.857142857142857,8.189458278223064,37.111111111111114,1.3411653169809008,89.0,83.0,83.33333333333333,CCC2014J
group3,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,60,0.6666666666666666,0.75,2.5392156862745097,3.956875376493179,3.7766990291262137,1.13298511723257,2.726315789473684,4.347760747354597,7.09375,2.1605448312101028,3.5,5.155792061441376,18.093333333333337,1.3061630491740583,97.0,97.0,95.0,CCC2014J
group3,F,South West Region,A Level or Equivalent,10-20,0-35,150,0.5,1.0,1.8905109489051095,2.1851061090024504,2.8768115942028984,0.8215796853157433,3.1772151898734178,3.492701157582275,5.0375,0.9397589424631584,2.8095238095238093,3.992390926835608,19.976470588235298,2.1978074249821105,95.0,79.0,84.66666666666667,CCC2014J
group1,M,Scotland,HE Qualification,40-50%,0-35,120,0.75,1.0,3.732394366197183,4.433501507125276,3.111111111111111,0.9516366138910164,6.868421052631579,9.256615027312582,8.384615384615385,1.014746916113722,6.341463414634147,7.531964405444176,36.76190476190476,1.2227224552980145,72.66666666666667,61.0,61.333333333333336,CCC2014J
group3,M,North Western Region,HE Qualification,50-60%,35-55,60,0.5,1.0,1.3816425120772946,1.049387804763278,4.403846153846154,0.745856130397019,2.774193548387097,3.551267478135415,3.4893617021276597,0.840999341807638,1.751552795031056,1.8235646955229647,19.35185185185185,1.2636206923692492,99.33333333333331,90.0,92.33333333333331,CCC2014J
group3,M,South Region,A Level or Equivalent,70-80%,0-35,60,0.5,1.0,2.6666666666666665,3.5180692992325913,2.234042553191489,0.7764679609172975,4.203389830508475,5.746902197066992,3.183333333333333,0.6526467295751774,5.585365853658536,8.991594991312992,32.54761904761905,1.147093524218469,93.33333333333331,89.0,91.66666666666669,CCC2014J
group3,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,120,0.5,1.0,1.1859504132231404,0.5178643961508248,3.580246913580247,0.7196577334191003,2.7473684210526317,3.0526180638384837,3.5104166666666665,1.0721943309330877,1.3653846153846154,0.8798077557655227,25.822966507177032,1.6674610945626456,99.33333333333331,94.0,90.66666666666669,CCC2014J
group1,M,Wales,A Level or Equivalent,90-100%,35-55,60,0.625,1.0,3.8125,3.571825374781991,2.923076923076923,0.7899998246782652,7.483870967741935,10.016223399205694,2.78125,0.6770537031542845,5.454545454545454,7.375176924813698,23.08888888888889,1.1932588555853902,76.33333333333333,63.5,68.0,CCC2014J
group3,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,120,1.0,0.5,1.559782608695652,1.1483949152815522,4.756756756756757,1.220361432032899,2.0234375,3.328390980000401,4.0310077519379846,1.430585699560492,3.010752688172043,3.318245423137361,53.212765957446805,3.635979824657429,100.0,96.0,100.0,CCC2014J
group1,M,Wales,A Level or Equivalent,90-100%,0-35,120,0.7142857142857143,0.875,5.224489795918367,6.532818770518233,2.48,0.8657249613109447,9.434782608695652,14.813464658136716,9.916666666666666,1.2920150987212868,13.5,19.584657860922967,48.526315789473685,1.1810697176428682,85.0,60.0,66.33333333333333,CCC2014J
group3,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,90,1.0,0.5,2.252173913043478,2.3651099832030713,2.543103448275862,0.7921693747547549,2.8181818181818183,3.5218381255608735,5.865168539325842,1.0907299719987191,7.53125,7.478935472809725,33.84848484848485,0.928398149217604,89.0,100.0,92.0,CCC2014J
group1,M,South West Region,Lower Than A Level,70-80%,0-35,120,0.625,1.0,7.484848484848484,7.738383278022339,3.647058823529412,0.9091110110349648,10.363636363636363,12.159830256277091,7.3478260869565215,1.464470144992391,20.727272727272727,18.63379139676577,31.666666666666668,1.1133040839678534,78.33333333333333,43.5,52.0,CCC2014J
group3,M,London Region,A Level or Equivalent,10-20,0-35,150,0.5,1.0,1.6666666666666667,1.6768317464439757,4.191860465116279,0.7820931671406546,4.596774193548387,5.135730437679088,3.761904761904762,0.7720481357962989,2.0357142857142856,2.130324777771515,15.099290780141844,1.631572433389963,99.33333333333331,96.0,97.66666666666669,CCC2014J
group3,F,Yorkshire Region,Lower Than A Level,10-20,0-35,60,0.5,1.0,2.2542372881355934,2.0262653139952516,3.7899159663865545,0.8925761862818006,3.0238095238095237,3.8713535208972623,5.952941176470588,1.0098485487714923,3.918032786885246,4.454567251586521,28.70967741935484,1.2596527938144402,92.33333333333331,99.5,93.33333333333331,CCC2014J
group3,M,Wales,Lower Than A Level,10-20,0-35,150,0.5,1.0,1.861842105263158,2.13470019640851,3.261437908496732,1.0024808484628187,2.372727272727273,3.11509815743293,4.756756756756757,0.91580146371178,3.451219512195122,4.372056156734411,39.31325301204819,1.1607102431400993,98.0,99.0,97.33333333333331,CCC2014J
group1,M,South Region,Lower Than A Level,30-40%,0-35,30,0.5,1.0,5.714285714285714,8.046738469715539,2.92,0.9082512029726452,4.589285714285714,5.249335146522792,7.526315789473684,1.0684893632095254,2.256637168141593,3.0112253114149716,64.09649122807018,1.3147662632349908,91.0,78.0,88.33333333333333,CCC2014J
group3,M,London Region,HE Qualification,30-40%,35-55,60,0.5,1.0,2.0,1.7974340685458343,3.4545454545454546,0.916341334025271,2.763440860215054,2.9869202164799513,6.404255319148936,0.896794609314821,3.3661971830985915,4.466508500958529,19.77777777777778,1.002887668836095,91.33333333333331,93.5,90.66666666666669,CCC2014J
group3,F,Scotland,A Level or Equivalent,20-30%,0-35,120,0.5,1.0,3.4722222222222223,5.938587640271832,2.3835616438356166,0.7783485062272906,4.049180327868853,6.795651132668589,3.4193548387096775,0.912123167190326,9.64,17.625455076867283,31.384615384615383,1.155371463206998,93.66666666666669,91.5,82.0,CCC2014J
group3,M,London Region,A Level or Equivalent,30-40%,35-55,120,0.625,1.0,1.267605633802817,1.0589833119848726,8.093457943925234,1.0519491054003804,3.5694444444444446,5.661399789304311,5.232876712328767,1.8298260790631249,1.4397905759162304,1.1310395582058606,38.697916666666664,2.1279628266375124,100.0,98.5,98.66666666666669,CCC2014J
group3,F,Scotland,HE Qualification,90-100%,0-35,60,1.0,0.5,6.195121951219512,7.345813475018008,2.9285714285714284,0.9015596682502092,13.157894736842104,12.473363432596576,2.95,0.6819796453807021,20.25,26.6871606855159,68.84615384615384,0.7890372739016388,100.0,100.0,100.0,CCC2014J
group3,F,Ireland,HE Qualification,90-100%,0-35,60,0.625,1.0,2.904255319148936,3.279355919374892,3.231578947368421,0.7936527371661509,4.258620689655173,5.841654250288638,6.898305084745763,1.2580236480628717,6.317073170731708,8.415577889813164,20.738095238095237,1.0893804328485093,98.0,94.5,96.66666666666669,CCC2014J
group3,M,London Region,HE Qualification,40-50%,35-55,90,0.5,1.0,2.014388489208633,1.970748447211207,3.492857142857143,1.0262894824305913,2.912087912087912,4.701414330102878,5.25,1.2172557353283595,2.9473684210526314,4.4010840566228975,35.6875,1.23288032943056,93.33333333333331,87.0,84.0,CCC2014J
group3,M,London Region,A Level or Equivalent,30-40%,0-35,60,0.5,1.0,7.029411764705882,6.312495036266381,3.5142857142857142,0.9795314134522948,10.391304347826088,10.633305867691822,5.583333333333333,1.0222518702189711,33.166666666666664,32.96917752487415,22.428571428571427,0.7057140883803589,87.0,76.5,69.0,CCC2014J
group3,M,Wales,HE Qualification,20-30%,0-35,60,0.5714285714285714,0.875,3.5588235294117645,4.162312621182247,7.231884057971015,0.9487491233707626,4.8,5.547567953985029,14.098039215686274,0.9850918187425506,7.333333333333333,8.391463916782737,36.14705882352941,1.25284756304021,97.0,96.5,98.0,CCC2014J
group1,F,London Region,Lower Than A Level,10-20,0-35,120,0.625,1.0,2.388888888888889,1.9132266298250324,2.1926605504587156,0.7399827344107862,2.311926605504587,2.6932606140706303,5.572727272727272,0.8117377112868083,7.925925925925926,15.3596021731482,27.035714285714285,1.0149119647612337,72.33333333333333,42.5,40.666666666666664,CCC2014J
group1,M,South West Region,HE Qualification,40-50%,0-35,60,0.75,1.0,2.7857142857142856,3.5355339059327373,2.919191919191919,0.7067129925170892,3.2564102564102564,4.9737907815462785,4.30379746835443,1.1348978278174535,3.819672131147541,8.239150839581532,20.93548387096774,1.0363146566317092,82.33333333333333,40.5,80.66666666666667,CCC2014J
group1,F,South East Region,A Level or Equivalent,30-40%,35-55,30,0.5,1.0,5.644444444444445,6.456693340161734,3.717391304347826,0.6581221179513161,5.906976744186046,6.725268461585655,15.727272727272728,1.7637731675856676,10.08,10.700155762106144,46.23076923076923,1.5335258993912897,97.33333333333331,96.0,97.66666666666669,CCC2014J
group3,F,South West Region,A Level or Equivalent,40-50%,0-35,30,1.0,0.5,3.9846153846153847,3.41637741114541,2.015151515151515,0.682887260430649,5.976190476190476,6.1939706924107805,3.511627906976744,0.96983131620686,7.875,9.125469497422426,25.87878787878788,1.0996282564219726,93.5,92.0,92.0,CCC2014J
group1,M,North Western Region,A Level or Equivalent,10-20,0-35,120,0.75,1.0,5.9743589743589745,6.710114829542118,3.15,0.7858345266340675,8.481481481481481,10.389974347974444,4.285714285714286,0.6355225321645873,12.8125,16.16258539549495,48.1764705882353,0.7927166475763823,68.66666666666667,21.5,58.666666666666664,CCC2014J
group3,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,90,0.5714285714285714,0.875,5.26530612244898,5.974862307353764,2.78,0.7451862321416503,7.166666666666667,8.065800819332377,3.5675675675675675,0.6913475482757475,9.75,12.680865421022611,54.96,1.1136974130899433,90.0,89.0,92.5,CCC2014J
group1,M,South West Region,A Level or Equivalent,80-90%,0-35,120,0.625,1.0,4.2105263157894735,5.297360670672516,2.4655172413793105,0.8822558986389171,3.476923076923077,5.5201553768544755,5.303030303030303,0.94512281892733,6.108108108108108,9.125007713189383,15.736842105263158,1.3187227778300232,63.0,68.0,55.666666666666664,CCC2014J
group3,M,South Region,A Level or Equivalent,20-30%,35-55,120,0.75,1.0,2.037593984962406,2.2101899515158707,3.91044776119403,1.1485188826476245,2.858695652173913,3.494364447988433,5.602150537634409,1.4423797952334827,13.61111111111111,12.88016664529064,17.473684210526315,1.4629936974785482,86.0,54.0,71.33333333333333,CCC2014J
group3,M,London Region,A Level or Equivalent,0-10%,0-35,90,1.0,0.5,3.723076923076923,3.466390829755841,2.4242424242424243,0.7635239027037727,3.5,3.7009081738777865,10.492063492063492,1.259504208254755,10.19047619047619,12.126908293621453,25.818181818181817,0.8730335400153125,78.0,90.0,100.0,CCC2014J
group3,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,120,0.8571428571428571,0.875,3.3194444444444446,3.8118657916788625,3.9178082191780823,0.735114394676302,3.931034482758621,5.129420024550901,3.6440677966101696,0.6203681804268338,5.975,9.121649367273838,34.170731707317074,1.499812798345273,40.0,73.5,89.0,CCC2014J
group1,F,East Anglian Region,HE Qualification,60-70%,0-35,30,0.5,1.0,4.074626865671642,4.204303108886003,2.1029411764705883,0.6829916385767032,7.314285714285714,10.052133015000374,2.388888888888889,0.6996097189065731,10.2,14.9164338901763,16.0,0.9872991519213492,72.66666666666667,63.0,67.33333333333333,CCC2014J
group1,M,South East Region,A Level or Equivalent,70-80%,0-35,60,0.5,1.0,3.5833333333333335,4.892506486281838,3.452054794520548,0.9530090521418716,4.526315789473684,7.665100090572611,3.586206896551724,0.9715345788338274,9.904761904761903,16.077639011698086,56.13636363636363,1.0289217010564424,62.333333333333336,51.0,58.0,CCC2014J
group1,M,Scotland,Lower Than A Level,60-70%,35-55,60,0.5,1.0,3.185185185185185,3.728642886866182,2.6341463414634148,1.0597706613203328,6.075,8.026837995445542,10.0,1.024576057479861,8.36,10.781465577554846,28.615384615384617,1.3386341041846028,81.33333333333333,73.0,67.66666666666667,CCC2014J
group1,M,North Western Region,A Level or Equivalent,90-100%,0-35,90,0.5714285714285714,0.875,6.7272727272727275,6.915890792554887,2.323529411764706,0.8066579223470794,10.173913043478262,13.690249263661556,2.8333333333333335,0.9807842353254744,13.5,23.908389973210475,23.0,0.5998796923549586,64.33333333333333,44.0,33.666666666666664,CCC2014J
group3,M,East Midlands Region,A Level or Equivalent,10-20,35-55,60,0.5,1.0,4.073529411764706,3.6254332791831385,2.420289855072464,0.7556781839718578,7.102564102564102,6.1421531960657445,5.825,2.4525597014413485,8.606060606060606,9.383960364431008,17.764705882352942,0.98223887666091,98.33333333333331,97.0,98.33333333333331,CCC2014J
group3,M,London Region,A Level or Equivalent,30-40%,0-35,120,0.625,1.0,6.511627906976744,8.20096420876767,2.5681818181818183,0.8879154048401235,10.37037037037037,12.14067590359002,4.107142857142857,0.734306508992899,12.65,18.55652814623752,92.33333333333331,0.8139630604016358,97.0,98.5,95.66666666666669,CCC2014J
group3,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,120,0.625,1.0,4.526315789473684,6.861136055342788,2.8620689655172415,1.1246199015959824,7.03030303030303,9.831342890485663,6.117647058823529,1.516276338571318,13.470588235294118,17.76625188052767,31.5,0.9749960430435692,94.33333333333331,89.5,86.66666666666667,CCC2014J
group3,M,North Western Region,Lower Than A Level,20-30%,0-35,120,0.5,1.0,2.6262626262626263,3.293735112535332,3.82,0.83308613604701,4.5,5.595452699209503,10.789473684210526,1.7573121364385111,5.511111111111111,11.091811521491104,43.02173913043478,1.3663672890731795,95.0,94.0,89.66666666666667,CCC2014J
group3,F,South West Region,Lower Than A Level,20-30%,35-55,60,0.5,1.0,2.1923076923076925,2.388915468134831,3.0916030534351147,0.8557399192090118,3.2588235294117647,3.891850279679291,6.790697674418604,1.589395331323953,5.382978723404255,7.103438210654116,14.854166666666666,0.9813653756011684,98.66666666666669,95.0,96.0,CCC2014J
group1,M,East Anglian Region,HE Qualification,60-70%,0-35,30,0.5,1.0,4.4363636363636365,4.871548679012305,2.767857142857143,0.950972994251701,3.703125,5.251393428082488,12.307692307692308,1.0996306197992125,5.585365853658536,7.566292387147411,72.28571428571429,1.180442574563889,76.33333333333333,48.5,70.33333333333333,CCC2014J
group3,M,Scotland,Lower Than A Level,10-20,0-35,90,1.0,0.625,1.4555555555555555,1.238679339165801,3.9060773480662982,0.790433226132899,1.8854961832061068,2.2382727591194262,5.590909090909091,1.7138795030763634,2.4019607843137254,3.4476561242273207,32.398058252427184,0.9151129203886031,69.66666666666667,79.0,94.0,CCC2014J
group3,M,South Region,A Level or Equivalent,30-40%,35-55,90,0.5,1.0,1.5617977528089888,1.3144572567295345,5.743016759776537,1.0171599937601634,2.8105263157894735,2.8295354736494356,5.989583333333333,0.9412134708617218,2.030075187969925,2.625457679073683,24.05223880597015,1.592478236043949,100.0,99.0,95.33333333333331,CCC2014J
group1,M,Scotland,Lower Than A Level,30-40%,0-35,120,0.8571428571428571,0.875,2.525252525252525,2.8726132394277157,5.29,1.2054786474146308,4.214285714285714,5.620463538678138,8.070175438596491,1.3504077659046176,4.169491525423729,5.7390151214805245,105.28333333333332,2.5926800563070405,56.0,58.0,46.0,CCC2014J
group3,M,South Region,A Level or Equivalent,70-80%,0-35,60,0.5,1.0,2.6470588235294117,2.7091595964944206,2.728155339805826,0.6403914343545405,3.5526315789473686,3.9239257106189127,3.4545454545454546,0.7235645834140801,7.620689655172414,14.857450735726234,17.733333333333334,1.311049464426879,91.66666666666669,89.0,84.0,CCC2014J
group1,M,South Region,A Level or Equivalent,80-90%,0-35,120,0.75,1.0,4.176470588235294,4.495241850849573,3.318840579710145,0.7600009835608397,5.565217391304348,5.447332370224055,5.531914893617022,1.4031346985405644,6.2439024390243905,7.822341362421093,21.285714285714285,1.2641939202060066,66.0,50.5,73.0,CCC2014J
group3,F,Scotland,HE Qualification,50-60%,55<=,60,0.5,1.0,1.1169354838709675,0.7677952846037048,12.855421686746988,0.6359943054688281,3.276315789473684,3.427724937274582,2.844155844155844,1.1832917274949393,1.244343891402715,1.1257430472687269,23.954954954954953,1.6330757156096467,100.0,97.5,98.0,CCC2014J
group3,F,West Midlands Region,HE Qualification,60-70%,0-35,120,1.0,0.625,1.298165137614679,0.7847018455622383,4.141552511415525,0.8060539863421732,2.693877551020408,4.925021666738266,4.555555555555555,1.1254644694632647,1.554945054945055,1.6735685719205418,13.278688524590164,1.3196289308610096,90.66666666666669,56.0,80.0,CCC2014J
group3,F,North Western Region,A Level or Equivalent,90-100%,0-35,120,0.625,1.0,3.5641025641025643,3.2973414855699845,2.2911392405063293,0.8622325381171004,5.9772727272727275,7.039716684189607,3.6666666666666665,1.0172073258690448,6.846153846153846,11.226234456885877,16.4,1.175248527642202,90.33333333333331,75.0,79.33333333333333,CCC2014J
group3,M,South East Region,A Level or Equivalent,10-20,0-35,120,1.0,0.5,5.954545454545454,6.541298304580961,3.5555555555555554,0.904200268192838,8.1875,8.391383829896304,7.696969696969697,1.0706345279863645,7.081081081081081,7.454969924592357,58.473684210526315,1.6418895131148878,80.5,88.0,92.0,CCC2014J
group1,F,London Region,A Level or Equivalent,0-10%,0-35,120,0.4,0.625,6.7272727272727275,7.530242058164229,2.1176470588235294,1.091139963411242,20.0,20.386269889315212,4.166666666666667,0.6183849933496123,30.0,35.60898762952971,22.0,1.050383637117395,79.0,55.0,61.0,CCC2014J
group3,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,90,0.625,1.0,2.385321100917431,2.1469541598408752,3.2,0.8836825710421342,2.9176470588235293,3.430298351267931,9.209302325581396,1.911142409571375,6.0,9.338592095470355,17.488888888888887,1.2800200747090984,99.33333333333331,89.0,89.33333333333333,CCC2014J
group3,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,60,0.5,1.0,3.2738095238095237,2.75659642800613,2.5058823529411764,0.8495706985529824,4.0,4.089898865164361,6.0,1.4950900031928038,8.172413793103448,7.887915556258199,25.8,0.9550626695889528,99.33333333333331,97.0,95.0,CCC2014J
group3,M,Scotland,HE Qualification,90-100%,55<=,30,0.5,1.0,3.119047619047619,3.391714787909559,2.929411764705882,0.7456696922545105,3.9545454545454546,4.383296329623029,5.626865671641791,0.7563915236931693,5.325581395348837,6.346055881346259,36.59090909090909,1.1309513528618398,98.66666666666669,97.0,98.0,CCC2014J
group3,M,Yorkshire Region,HE Qualification,80-90%,55<=,30,0.5,1.0,3.6202531645569622,4.167344962641095,3.175,0.7727374678675731,5.607843137254902,7.147246830416727,6.1923076923076925,0.7481572078061532,5.2,7.230081194155018,49.107142857142854,1.28684923696511,99.33333333333331,97.5,99.33333333333331,CCC2014J
group3,M,North Region,A Level or Equivalent,70-80%,0-35,60,1.0,0.5,3.2375,4.22842625661072,1.8024691358024691,0.7866282552831153,6.45,9.708442004453968,3.073170731707317,0.7652868058366776,6.073170731707317,8.612172327300582,37.5,0.9527281906666798,100.0,96.0,100.0,CCC2014J
group3,M,Scotland,Post Graduate Qualification,90-100%,0-35,30,0.5,1.0,4.351851851851852,5.249105610814767,2.672727272727273,0.8912862760516996,5.108695652173913,7.662979579683567,5.319148936170213,1.2780860690892455,11.19047619047619,17.32806696553037,32.13636363636363,2.035262384184823,85.66666666666667,60.5,76.0,CCC2014J
group1,M,North Western Region,Lower Than A Level,0-10%,0-35,90,0.8333333333333334,0.75,3.984375,5.137759957506033,2.230769230769231,0.804860384049388,4.711538461538462,6.681365771091953,5.169811320754717,1.5303507659640936,4.811320754716981,10.539407011076946,48.351851851851855,1.0930284029204205,88.33333333333333,77.5,83.0,CCC2014J
group3,F,Scotland,A Level or Equivalent,90-100%,0-35,120,0.5,1.0,2.361111111111111,2.155012992277479,3.165137614678899,0.8848796371680907,3.408450704225352,4.14238531969455,6.0,1.510508458258058,3.1298701298701297,3.5922088548128763,29.5,1.2301593134412316,83.0,82.0,88.33333333333333,CCC2014J
group3,M,East Anglian Region,A Level or Equivalent,10-20,0-35,90,1.0,0.5,3.8493150684931505,2.8317212711858586,1.891891891891892,0.5865847190756517,5.4186046511627906,4.885510930728081,2.5,0.7745966692414834,12.4375,16.44371713857099,12.647058823529411,1.023044375617942,91.0,96.0,96.0,CCC2014J
group3,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,120,0.5,1.0,5.630434782608695,6.505924464678068,2.25531914893617,0.8936905534181163,8.444444444444445,10.69627301494574,2.8214285714285716,0.7279306502445506,18.692307692307693,16.07992856215793,19.357142857142858,1.0781035006560973,96.66666666666669,85.0,89.66666666666667,CCC2014J
group3,M,London Region,HE Qualification,30-40%,35-55,90,0.5,1.0,2.6296296296296298,3.0983643336100384,3.36697247706422,0.8212083832531704,4.483870967741935,7.381283231729573,5.571428571428571,0.9139306287916787,5.368421052631579,9.231031837822693,36.12820512820513,0.9814176109532128,94.33333333333331,97.5,97.33333333333331,CCC2014J
group3,M,South Region,HE Qualification,80-90%,0-35,120,0.4285714285714285,0.875,1.2036199095022624,0.8029409127824982,5.7657657657657655,1.1649566616134266,2.0546875,3.285157731205252,4.147286821705427,0.9691944765855658,1.5833333333333333,2.567453284339458,21.100591715976332,1.169641038145669,85.33333333333333,99.0,98.33333333333331,CCC2014J
group1,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,60,1.0,0.5,3.855072463768116,5.07089550717344,3.0142857142857142,0.905064378216702,5.115384615384615,6.29551301824529,5.39622641509434,1.2896079480183722,8.464285714285714,15.034484170922337,24.620689655172413,1.1453003625522444,81.5,50.0,75.0,CCC2014J
group3,F,South East Region,A Level or Equivalent,10-20,0-35,90,0.5,1.0,4.581818181818182,4.395666675475464,3.125,0.9408810460717884,5.478260869565218,7.1078645970808125,5.0,0.961381983994362,10.0,11.743083070471744,27.318181818181817,1.4802939689732346,92.0,83.5,82.0,CCC2014J
group3,F,Scotland,A Level or Equivalent,50-60%,35-55,90,0.5,1.0,4.338983050847458,5.776319582009022,2.55,0.7889568446561063,6.918918918918919,10.879078745663824,6.0,1.0582452650192546,9.148148148148149,14.28205895440878,44.464285714285715,0.7441250141887067,97.66666666666669,99.5,97.33333333333331,CCC2014J
group3,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,90,0.5714285714285714,0.875,4.1692307692307695,5.644602595536595,4.424242424242424,0.7104823276652023,4.9361702127659575,8.289344273954177,6.833333333333333,0.7635354069511479,10.043478260869565,16.134317634582406,99.04166666666669,1.529635572755862,99.0,89.5,81.33333333333333,CCC2014J
group3,F,South East Region,A Level or Equivalent,50-60%,0-35,60,0.8,0.625,11.772727272727272,12.831998019021558,3.4347826086956523,0.7622313527759289,17.714285714285715,12.95808967063,4.066666666666666,0.8104398094628378,22.545454545454547,22.88826614824127,31.583333333333332,0.9437320131119404,90.5,75.0,58.0,CCC2014J
group3,M,South West Region,A Level or Equivalent,20-30%,0-35,150,0.75,1.0,3.8955223880597014,4.799413879486993,3.323529411764706,1.2128414634159737,5.5,8.770531467489425,7.531914893617022,1.0691334709728757,9.25925925925926,15.129168446802948,35.67857142857143,2.2261188770828375,91.0,95.5,88.0,CCC2014J
group3,F,Ireland,A Level or Equivalent,80-90%,0-35,150,0.5,1.0,4.258064516129032,3.9997355808954302,2.8412698412698414,0.6988824582791511,6.972222222222222,9.563281299133118,7.837837837837838,1.257982833174299,13.947368421052632,15.064578336874757,33.3,1.515493366388316,84.33333333333333,72.0,71.66666666666667,CCC2014J
group3,F,Scotland,A Level or Equivalent,20-30%,0-35,60,0.5,1.0,1.8702290076335877,1.890856324383155,3.856060606060606,1.143902772824799,2.396039603960396,2.6460506719289865,5.735294117647059,1.04099195768841,4.938775510204081,6.272984946263973,40.64,1.2466801347670209,91.33333333333331,95.0,92.66666666666669,CCC2014J
group1,M,Scotland,A Level or Equivalent,80-90%,35-55,60,0.5,1.0,4.245901639344262,5.078240304491698,4.048387096774194,0.8503993162972174,4.4655172413793105,5.6014268772430675,23.593220338983052,1.7918187493639164,6.230769230769231,8.57923299988972,39.575,1.393916590419655,63.0,69.5,59.0,CCC2014J
group1,F,Scotland,A Level or Equivalent,40-50%,0-35,120,0.75,1.0,4.066666666666666,3.6632238587817727,2.377049180327869,0.7922334058358277,9.037037037037036,11.540835463296546,8.392857142857142,1.1753542755932247,26.25,31.367635732209266,30.444444444444443,0.7620486897513227,49.666666666666664,23.0,24.666666666666668,CCC2014J
group3,M,London Region,A Level or Equivalent,20-30%,0-35,120,0.5714285714285714,0.875,2.868131868131868,2.6800032802997804,3.2717391304347827,0.9014226396343208,5.553191489361702,7.7874160212885535,6.895833333333333,1.684985563513339,9.0,11.123276168794549,29.083333333333332,0.9071607896906868,85.33333333333333,73.0,85.66666666666667,CCC2014J
