score,gender,region,highest_education,imd_band,age_band,studied_credits,date_registration,late_ratio,completion_ratio,navigation_mean_click_interval,navigation_std_click_interval,navigation_mean_clicks,navigation_click_variance,input_mean_click_interval,input_std_click_interval,input_mean_clicks,input_click_variance,output_mean_click_interval,output_std_click_interval,output_mean_clicks,output_click_variance,early_score,late_score,mid_score,module_presentation
group3,F,North Western Region,A Level or Equivalent,0-10%,0-35,0.12,0.6796657381615598,0.625,1.0,0.08801984877126655,0.12488223273551871,0.16893261814344,0.07657898843106878,0.05123934865832788,0.11793335344873027,0.1166720051249199,0.17463130733328958,0.019258373205741627,0.02461728543107046,0.6054360505986647,0.46238820208415515,0.7016129032258065,0.925,0.7934782608695652,CCC_2014B
group3,M,South East Region,A Level or Equivalent,10-20,35-55,0.0,0.7520891364902507,1.0,0.5,0.1402524544179523,0.1393957130082085,0.12260486409696475,0.07483826513001784,0.08925074537339235,0.1505738595265832,0.016354523872329198,0.09706755193413683,0.051127819548872175,0.051027753302591204,0.17471187715878392,0.24032238892472277,0.8125,0.8300000000000001,0.9021739130434783,CCC_2014B
group1,F,Scotland,HE Qualification,40-50%,0-35,0.12,0.7214484679665738,1.0,0.75,0.27014066496163686,0.4022565785880633,0.07086270645806314,0.07128917993676917,0.19122009370408358,0.4979343491329414,0.025949177877428994,0.10373710764437044,0.11688311688311687,0.13909223891703834,0.18962757771622038,0.3362828926251065,0.7580645161290323,0.44,0.5797101449275361,CCC_2014B
group3,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0.12,0.7130919220055709,0.75,1.0,0.05873071528751754,0.09323067887148559,0.05102400601700135,0.05500293657629066,0.10434455656898892,0.15724430542990903,0.01432259817910042,0.09504025121382141,0.011892042551214751,0.018629687589788602,0.14514525179345125,0.3870830140269975,0.875,0.9400000000000001,0.8840579710144927,CCC_2014B
group3,F,North Western Region,A Level or Equivalent,10-20,0-35,0.0,0.6796657381615598,0.5,1.0,0.0970079476390837,0.12755261698323875,0.06373372729193527,0.054561819991430956,0.09723633291857396,0.18388299273414335,0.03614349775784753,0.1378877446279003,0.042349587702331264,0.04169118667805278,0.22236649738381042,0.28207079553719466,0.9233870967741937,0.935,0.9420289855072466,CCC_2014B
group1,M,West Midlands Region,HE Qualification,20-30%,0-35,0.0,0.8161559888579387,0.875,1.0,0.127046866177301,0.16001135497833313,0.0826090499370633,0.0456463519242376,0.0608905939781158,0.13300198085915954,0.020720873170318975,0.1096310854376639,0.056818181818181816,0.06169838732640605,0.2932883777759124,0.24170759335731143,0.6975806451612903,0.6950000000000001,0.8152173913043479,CCC_2014B
group3,M,London Region,HE Qualification,20-30%,0-35,0.0,0.7688022284122562,0.5,1.0,0.029674579887970134,0.06958410426860141,0.08697634091610298,0.07248874462713187,0.01627487032401727,0.04607785309870107,0.48853299167200515,0.14127268557057104,0.015006524575902567,0.023791682201254192,0.4039790981494738,0.25964266837091504,0.9153225806451613,0.67,0.8913043478260869,CCC_2014B
group3,M,Scotland,A Level or Equivalent,20-30%,0-35,0.24,0.724233983286908,0.5,0.75,0.21497584541062803,0.20224890960298125,0.103290718297502,0.0672833989081047,0.18680380360954782,0.3420893566546011,0.06081838565022421,0.12018724102322223,0.19521531100478468,0.20226018393475148,0.31320126472481047,0.27975484219365104,0.49596774193548393,0.74,0.7391304347826086,CCC_2014B
group3,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0.12,0.724233983286908,0.5,1.0,0.03148197242841995,0.05298994694627323,0.13338926058933004,0.05198529495748102,0.013142866454433268,0.04006443546714348,0.18735222176926214,0.2592717611732658,0.012821108375528403,0.016350097835243514,0.21419756374742527,0.5078654852605639,0.919354838709677,0.915,0.9710144927536231,CCC_2014B
group1,F,South Region,A Level or Equivalent,30-40%,0-35,0.12,0.7493036211699164,0.7142857142857143,0.875,0.2198616600790514,0.31141186811293936,0.08365101208588924,0.09333472293018485,0.08614056917158477,0.1999652545771032,0.1139910313901345,0.16324952889422414,0.1421736158578264,0.10557538874635763,0.22780342669539347,0.2637827662924716,0.7258064516129032,0.465,0.4076086956521739,CCC_2014B
group3,M,London Region,A Level or Equivalent,50-60%,0-35,0.12,0.7409470752089136,1.0,0.5,0.2540444893832154,0.2139776039640293,0.06733483207359259,0.05948187745437961,0.16614454825205843,0.2742973940933373,0.056869139828781085,0.13130554880433865,0.22392344497607652,0.1949367828014198,0.7330787095330032,0.26760682485271314,0.9213709677419355,0.91,0.8913043478260869,CCC_2014B
group1,M,London Region,HE Qualification,50-60%,0-35,0.0,0.7381615598885793,0.625,1.0,0.10313735177865614,0.1506574350281635,0.04014921962718868,0.03319018595900502,0.07407612763716002,0.13952841751258455,0.12349567212430909,0.20922861453471334,0.05708628939118957,0.09162165880833122,0.1874371601518416,0.18909681312547777,0.846774193548387,0.665,0.6775362318840579,CCC_2014B
group1,M,South West Region,A Level or Equivalent,60-70%,0-35,0.12,0.724233983286908,0.5714285714285714,0.875,0.160413744740533,0.17424611291486733,0.07296604619948188,0.06039680071168905,0.07096687515860811,0.13954534297127544,0.07819506726457398,0.13181183092538104,0.09871568874338958,0.13387618779580876,0.16568944290550938,0.22080772294146928,0.7459677419354838,0.545,0.6340579710144927,CCC_2014B
group1,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.12,0.7437325905292479,1.0,0.625,0.1048136645962733,0.15253043386505205,0.10533768207858812,0.05458425205056965,0.0578677096239681,0.14691567484936843,0.12957102969794398,0.1568410781421995,0.03896103896103895,0.05710939934295447,0.44230425103967586,0.2655144993421289,0.5564516129032258,0.35000000000000003,0.49999999999999994,CCC_2014B
group3,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0.24,0.7688022284122562,0.5714285714285714,0.875,0.06382130035899483,0.08598676389449182,0.14142019414747442,0.0623679864150375,0.03637774994266359,0.06257256401668795,0.028632621645137538,0.11739261388027666,0.0202719717955175,0.01989319676003537,0.2146934321449557,0.4419403834196644,0.7741935483870968,0.87,0.8478260869565217,CCC_2014B
group1,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0.12,0.7381615598885793,1.0,1.0,0.07227700582698342,0.10264251111735735,0.06410197157493139,0.0473098898324227,0.03236110164113268,0.08387763379553757,0.07877428998505231,0.27032437754270855,0.04411249854125335,0.05220974554529178,0.30062363511116974,0.3163530614244425,0.6088709677419355,0.66,0.7463768115942029,CCC_2014B
group3,M,North Region,A Level or Equivalent,40-50%,0-35,0.12,0.7381615598885793,0.625,1.0,0.08047658862876254,0.11232221592780202,0.07363911491673589,0.045200681939462646,0.07098439912587853,0.16220663199466331,0.02247877110962694,0.11973053878586927,0.02783819051761635,0.02737867461779663,0.22992378826091153,0.35159124981753415,0.959677419354839,1.0,1.0,CCC_2014B
group3,M,Scotland,HE Qualification,40-50%,35-55,0.0,0.7855153203342617,0.5,1.0,0.01682851467667182,0.03532717836408597,0.10287171306838144,0.036524019889604194,0.007562490237749263,0.024769957535432124,0.082060062508493,0.1304346617008539,0.012875163114397561,0.017729838599455906,0.12076896841439777,0.2809144626452311,0.9838709677419357,0.78,0.9057971014492752,CCC_2014B
group1,M,London Region,A Level or Equivalent,40-50%,0-35,0.12,0.7409470752089136,0.5,1.0,0.33514492753623193,0.2982379021012619,0.02297477677776131,0.03010137981853355,0.20693909234565158,0.3415445926755787,0.01668161434977579,0.06374412249793233,0.16876903001304916,0.19621171237151988,0.21513029650148766,0.2764522877114436,0.9838709677419357,0.85,0.8586956521739131,CCC_2014B
group1,M,South Region,A Level or Equivalent,50-60%,0-35,0.12,0.7827298050139275,0.5,1.0,0.10542168674698797,0.1128821871356931,0.04562262956103796,0.03433774203053922,0.13938482437415095,0.30991567860404373,0.047820627802690585,0.17147820604179997,0.0367151645347134,0.03074968290185402,0.15470606340412438,0.23416788438542835,0.3387096774193549,0.47500000000000003,0.5833333333333333,CCC_2014B
group3,M,London Region,Lower Than A Level,10-20,0-35,0.36,0.8022284122562674,0.5,1.0,0.030421110199617185,0.0471616279697578,0.06646146804914438,0.07712158275263706,0.025194272648267357,0.05530322249166467,0.07922272047832586,0.4063957861507684,0.01591429165799875,0.021292344575402168,0.37449074487766293,0.3853647339843197,0.959677419354839,0.905,0.9492753623188404,CCC_2014B
group1,M,East Anglian Region,HE Qualification,80-90%,0-35,0.12,0.7827298050139275,0.5,1.0,0.1465450310559006,0.2509569231402449,0.1422655555746475,0.04900686024245148,0.06135122397493831,0.14169236632867038,0.08405464594848264,0.16139287597580448,0.06661759293338242,0.08069580093035873,0.3066584590130296,0.27603021066918976,0.657258064516129,0.65,0.7826086956521738,CCC_2014B
group3,M,Scotland,Lower Than A Level,90-100%,35-55,0.0,0.7938718662952646,0.5,1.0,0.005831311811905195,0.016938454399558024,0.25566537204641027,0.028792898202584315,0.009839180807548743,0.019322936287975583,0.05883408071748879,0.1394654414588147,0.001551791025475235,0.004832862957408715,0.28128834398165975,0.2116235313359649,0.935483870967742,0.98,0.9347826086956521,CCC_2014B
group3,M,Scotland,Post Graduate Qualification,90-100%,0-35,0.12,0.8022284122562674,0.5,1.0,0.0909735349716446,0.11808634643634341,0.0512405821606984,0.0702331449386645,0.11374788611349836,0.17521329169924116,0.039307252203494666,0.08497253175562466,0.1137692716640085,0.11546249855527012,0.2218415382870843,0.30550637717248996,0.9677419354838708,0.935,0.9963768115942031,CCC_2014B
group1,M,North Western Region,A Level or Equivalent,50-60%,0-35,0.12,0.7827298050139275,0.5,1.0,0.19122383252818037,0.18990904008023254,0.054204255706026515,0.03943642753190132,0.1638989770175487,0.3077954362812003,0.02148389726865063,0.08749019623938104,0.05714285714285714,0.06276392080381793,0.17053965322663386,0.40741336419078394,0.629032258064516,0.47500000000000003,0.6195652173913044,CCC_2014B
group3,M,North Western Region,A Level or Equivalent,80-90%,0-35,0.12,0.7994428969359331,0.6666666666666666,0.75,0.14335223692501575,0.17712904519337463,0.029595180731426952,0.054717588176410294,0.190471569959247,0.4135866194177293,0.027071040830776487,0.11499922673443404,0.10864058542077118,0.14368578652475414,0.1752334051503027,0.25643199792998866,0.935483870967742,0.96,0.9728260869565217,CCC_2014B
group1,M,London Region,A Level or Equivalent,90-100%,0-35,0.12,0.7855153203342617,0.5714285714285714,0.875,0.14046822742474918,0.22333451799407597,0.11652430011722686,0.05492154736678196,0.08249196217370094,0.21070924065433685,0.025973566202501762,0.08557696526377309,0.07545086492454914,0.09674710199402622,0.27119455558975414,0.3326059017140067,0.6048387096774193,0.58,0.4076086956521739,CCC_2014B
group3,M,East Anglian Region,HE Qualification,90-100%,0-35,0.24,0.7827298050139275,1.0,0.5,0.04206372840976773,0.06599001832763308,0.1685778613022606,0.05098173812546334,0.020837376285658838,0.05408189253842913,0.022639333760409996,0.09887916066171087,0.029771398192450817,0.0277166750513495,0.27693136349646047,0.4792798250990243,0.6612903225806452,1.0,0.9347826086956521,CCC_2014B
group1,M,Wales,A Level or Equivalent,50-60%,0-35,0.0,0.7966573816155988,0.5,1.0,0.7725155279503105,0.7616768169532919,0.05243745032323475,0.02301037540619396,0.2612070638463031,0.4123067806614924,0.01390134529147982,0.06670397164135897,0.20946305156831474,0.21004572092971538,0.2403200984918437,0.2597091205338107,0.7056451612903227,0.625,0.6666666666666665,CCC_2014B
group3,F,London Region,Lower Than A Level,20-30%,0-35,0.0,0.7883008356545961,0.5,1.0,0.21206308610400687,0.2607381413982076,0.0905936511862184,0.04982338544016631,0.07988703565628605,0.17099884260286258,0.018535127055306425,0.1280242547019888,0.10143540669856459,0.10666639091186188,0.40142754547186676,0.3426566026954991,0.959677419354839,0.975,0.9166666666666665,CCC_2014B
group3,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0.12,0.7938718662952646,1.0,0.5,0.22109683794466406,0.20224592457832183,0.05243745032323475,0.040697708397501885,0.1506225295433421,0.20631832831248983,0.025717488789237665,0.142634350418788,0.08029956313709175,0.09306582806551791,0.20065789473684212,0.21319284177319345,0.879032258064516,0.8300000000000001,0.7065217391304348,CCC_2014B
group3,F,London Region,A Level or Equivalent,90-100%,35-55,0.12,0.7938718662952646,1.0,0.5,0.06916996047430832,0.08643242783988411,0.13924967156419216,0.06075582115383992,0.061778951829130624,0.10817663998383827,0.028914798206278028,0.12803231439885232,0.01672012198327988,0.02522441229494256,0.2681560881609057,0.26559081635336246,1.0,0.7000000000000001,1.0,CCC_2014B
group3,F,Scotland,A Level or Equivalent,20-30%,0-35,0.12,0.7966573816155988,1.0,0.5,0.09526135808500245,0.11937764956220681,0.04154215046268556,0.04551212410447956,0.08752753963995842,0.20379128722636067,0.011121076233183856,0.07952939608465356,0.06269592476489029,0.08542810918174386,0.14237714168462093,0.27971890750518774,0.752016129032258,0.61,0.7065217391304348,CCC_2014B
group1,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0.12,0.7938718662952646,0.5,1.0,0.032008535609495875,0.05332086377615904,0.15177716029105698,0.08023744203709787,0.04638074907820686,0.1073774525339827,0.03464303509146558,0.09776068511600473,0.009058037181781659,0.01306553495906548,0.23589659289105275,0.370964969107503,0.7943548387096773,0.705,0.5978260869565217,CCC_2014B
group3,F,South East Region,HE Qualification,70-80%,0-35,0.12,0.7966573816155988,0.6666666666666666,0.75,0.16304347826086957,0.17066725156792614,0.055594528794124944,0.047809933520772736,0.11305098469589188,0.24234866175018516,0.016218236173393123,0.08608132978072404,0.08446016226336592,0.11503630336552709,0.14824433158920697,0.2783476018115663,0.8064516129032258,0.88,0.923913043478261,CCC_2014B
group3,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0.12,0.7994428969359331,0.5,1.0,0.11070853462157813,0.15231585122004257,0.06338302513370078,0.0471350551247055,0.11992320700840008,0.16665649987664252,0.025405906912014838,0.13952492376434233,0.036613272311212815,0.04139964784308232,0.1951402395499761,0.265683353020541,1.0,0.96,0.9637681159420293,CCC_2014B
group3,M,Scotland,HE Qualification,90-100%,35-55,0.0,0.7966573816155988,0.5,1.0,0.032008535609495875,0.05967826775270436,0.12527507954918052,0.06603670655145127,0.02703428921166161,0.05946510132998757,0.04306395008773639,0.11513196013480702,0.024720893141945775,0.03822921799197372,0.20382456983602967,0.3178248815106316,1.0,0.915,0.9673913043478262,CCC_2014B
group3,F,North Western Region,A Level or Equivalent,70-80%,0-35,0.0,0.7994428969359331,1.0,0.5,0.14925373134328357,0.21904774242975647,0.06457124611387818,0.03701454123224201,0.10925674364447892,0.19338472054494033,0.0421384529147982,0.1579309722002997,0.029171168390183674,0.04718046327920985,0.22023382041849263,0.29797166068176967,0.7943548387096773,0.91,0.9565217391304348,CCC_2014B
group3,F,Scotland,HE Qualification,50-60%,55<=,0.12,0.7966573816155988,1.0,0.5,0.19966918714555765,0.24897110038953787,0.07247377519617113,0.03452944791849898,0.07039588589171354,0.14632524755414694,0.15892619076475578,0.3356336744715215,0.14354066985645933,0.1903753258225557,0.6202973696048488,0.20136036011731515,0.715725806451613,0.87,0.9347826086956521,CCC_2014B
group3,F,South West Region,A Level or Equivalent,40-50%,0-35,0.12,0.7994428969359331,0.5,0.75,0.44887278582930756,0.45500759896703236,0.049093140134378925,0.03262367253682442,0.35028138948185517,0.4457584216318494,0.02184497117232543,0.0930511475661956,0.16188197767145138,0.11524512881692499,0.31484243672609324,0.25242350057422824,0.782258064516129,0.78,0.8731884057971013,CCC_2014B
group3,M,Wales,A Level or Equivalent,70-80%,0-35,0.12,0.8022284122562674,1.0,0.5,0.18401983218916862,0.19656302220196284,0.06955718523925147,0.02263388635092501,0.12439355715117405,0.29360721414151997,0.014894298526585524,0.09803954334042998,0.0593864339994371,0.07365108187851593,0.29664512157586953,0.36609809898176976,0.939516129032258,0.8,0.9347826086956521,CCC_2014B
group3,M,South West Region,HE Qualification,50-60%,0-35,0.12,0.8022284122562674,0.5,1.0,0.10084541062801934,0.11445788796185126,0.058922208541393524,0.050959293820130834,0.09258507841857345,0.21358904455986655,0.022896333421260878,0.1298460831119236,0.034149544985458295,0.03146405340420245,0.17493252361673414,0.29834547784751003,1.0,0.86,0.8731884057971013,CCC_2014B
group3,M,Scotland,Lower Than A Level,70-80%,35-55,0.12,0.8022284122562674,0.5,1.0,0.1665497896213184,0.14329265103330105,0.16635433071847505,0.05266013127587011,0.08278264066920647,0.14407142349010055,0.05524893641485569,0.21276366698693394,0.07358521696089755,0.05514447054545071,0.28725761772853187,0.2655324253713386,0.959677419354839,0.98,0.9891304347826086,CCC_2014B
group3,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0.12,0.7994428969359331,0.5,1.0,0.08928571428571429,0.16542299262318128,0.09537617508078003,0.044348054065646896,0.06701193479526488,0.17476335516144242,0.030923400750434697,0.11727216341391747,0.02180364605414572,0.03600285668685709,0.3478070175438596,0.3466543217488672,0.782258064516129,0.325,0.786231884057971,CCC_2014B
group3,M,South Region,HE Qualification,50-60%,0-35,0.12,0.8022284122562674,0.5,1.0,0.13395590936925905,0.14660425302729227,0.09152801941750249,0.09754671438564388,0.06084222782844943,0.16308688218841474,0.030801019959553325,0.11287221460219944,0.08695652173913045,0.09986915849720404,0.29492407920385755,0.24432689780704125,0.8346774193548385,0.8250000000000001,0.8079710144927537,CCC_2014B
group3,M,North Western Region,Lower Than A Level,0-10%,0-35,0.0,0.8022284122562674,0.5,1.0,0.13198757763975155,0.17254884834590714,0.06286409053999178,0.08055141590175727,0.08195532495122922,0.20938489651002815,0.026376911578705302,0.15002290573693558,0.12886762360446571,0.14254231317292754,0.5902393044013543,0.3374922884573282,0.9112903225806452,0.93,0.9130434782608696,CCC_2014B
group3,F,North Western Region,A Level or Equivalent,70-80%,0-35,0.0,0.8022284122562674,0.5,1.0,0.327733860342556,0.3079904970259894,0.0415767937054854,0.04059801280002447,0.10925674364447892,0.2921248934029853,0.04985310035565177,0.17386080924230213,0.11595834506051222,0.0921387040428009,0.24981190793748506,0.3186441837066948,0.8064516129032258,0.8250000000000001,0.6014492753623188,CCC_2014B
group3,M,Wales,HE Qualification,0-10%,0-35,0.36,0.8774373259052924,0.625,1.0,0.15502494654312188,0.1929514929103127,0.1257598737090929,0.061829301500991536,0.09607306736445413,0.23507935255803597,0.048220291479820626,0.1496728637014427,0.07692307692307693,0.09321280461495739,0.2367737081495161,0.3820337877944862,0.7943548387096773,0.96,0.855072463768116,CCC_2014B
group1,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0.12,0.8022284122562674,0.5714285714285714,0.875,0.12069452286843595,0.1472209076690293,0.06765915823651761,0.06844651675989766,0.08104315633910043,0.1468204013499473,0.04795964125560538,0.18377121775664892,0.06937799043062201,0.06969989320219624,0.46387217287016697,0.26770982842496144,0.883064516129032,0.725,0.8369565217391304,CCC_2014B
group3,M,East Midlands Region,HE Qualification,90-100%,0-35,0.12,0.8050139275766016,0.5,1.0,0.2256616257088847,0.3253580058709467,0.18694020903874378,0.06045724346918655,0.14547878399244,0.29440628606230745,0.09788863976083706,0.16749199608482832,0.05625634333768304,0.07021695450959745,0.17808647004508174,0.3105591818715709,0.8951612903225803,0.91,0.9094202898550727,CCC_2014B
group1,M,Ireland,Lower Than A Level,50-60%,0-35,0.12,0.8161559888579387,0.5,1.0,0.14886578449905485,0.18997759407376896,0.07578452145298303,0.06386358605775727,0.1044201286778426,0.20815753042061572,0.02419863809998339,0.11796874561719833,0.03636363636363636,0.049011588828762304,0.11614735152294223,0.3348756371986355,0.5564516129032258,0.535,0.7391304347826086,CCC_2014B
group3,M,South Region,HE Qualification,80-90%,35-55,0.12,0.7827298050139275,0.5,1.0,0.11664899257688231,0.1398063202507377,0.10835790502918607,0.06354385129758816,0.08507366881129735,0.20952065439698722,0.03197309417040358,0.12785227499032426,0.05560584507952928,0.06292136656326357,0.23048792340963214,0.2558138143252829,0.9274193548387095,0.98,0.9057971014492752,CCC_2014B
group3,M,London Region,HE Qualification,90-100%,55<=,0.36,0.21727019498607236,1.0,0.5,0.1970108695652174,0.2619098022391989,0.09902531857474384,0.06079782179369437,0.16051434791046157,0.30529685606166035,0.01737668161434977,0.13204563426976662,0.09963411201801294,0.12343114327577728,0.23364454020040357,0.4130194113243216,0.6794354838709677,0.78,0.8369565217391304,CCC_2014B
group1,M,London Region,A Level or Equivalent,80-90%,35-55,0.12,0.5988857938718662,0.5,1.0,0.08178556352891518,0.11132660494772861,0.10970572864430236,0.05173869519281158,0.04037054371525438,0.08499504035745827,0.10939754338077598,0.16331389822940762,0.034556087187666125,0.03827748952366415,0.24663532835277993,0.2564846267506816,0.6975806451612903,0.66,0.6485507246376812,CCC_2014B
group3,M,Scotland,Post Graduate Qualification,80-90%,35-55,0.6,0.45403899721448465,1.0,0.5,0.13134057971014496,0.17628114707351683,0.04171560395916967,0.049039800327387466,0.23815253250533663,0.46297093450024474,0.008846310640032615,0.056687475505571516,0.2747778537252222,0.2315712928103682,0.16545475530932596,0.2117946571915889,0.939516129032258,0.98,0.9130434782608696,CCC_2014B
group3,M,London Region,A Level or Equivalent,90-100%,35-55,0.12,0.6155988857938718,1.0,0.5,0.24257688229056207,0.20375849230970566,0.04940864109559174,0.0656192848299936,0.2144531191688187,0.2621875984571778,0.024823830877642533,0.17811761444772162,0.08181818181818183,0.06764303363803172,0.16718697328115614,0.2645236348533593,0.42540322580645157,0.67,0.6630434782608696,CCC_2014B
group1,M,South Region,A Level or Equivalent,90-100%,35-55,0.0,0.5013927576601671,0.5714285714285714,0.875,0.04839733417962552,0.11057855300481877,0.06276942093129961,0.055672495186041886,0.08589066458268863,0.19205286949456504,0.03219258909605853,0.10328526315672565,0.00872048155579565,0.020055675995140076,0.17520837180670978,0.20030129318683568,0.842741935483871,0.595,0.8641304347826086,CCC_2014B
group3,M,Scotland,HE Qualification,80-90%,55<=,0.24,0.3509749303621169,0.5,1.0,0.11832691249312054,0.16093319523996497,0.05685446378021416,0.07159604088229643,0.12264700174655536,0.23302668580830718,0.058584240871236384,0.27807045286459947,0.03588516746411483,0.044016764637043584,0.18008680849994663,0.3061903382434155,0.935483870967742,0.93,0.9456521739130435,CCC_2014B
group3,F,South Region,Post Graduate Qualification,90-100%,35-55,0.12,0.8022284122562674,1.0,0.5,0.04971351533535559,0.07447863147241425,0.06949391767249369,0.06760650550696304,0.06943528041917328,0.1203103747028109,0.019945408461688435,0.17067141340112416,0.02570877669070913,0.026308498669742653,0.198932250647258,0.27688599349389714,0.8064516129032258,0.85,0.8369565217391304,CCC_2014B
group3,M,South Region,A Level or Equivalent,80-90%,35-55,0.12,0.7827298050139275,0.5,1.0,0.08873114463176575,0.09324080386690237,0.0632524408482025,0.045214687962447424,0.05696084431772379,0.1124250052136786,0.019934004568914462,0.09029243758578356,0.03502753453101019,0.030584899265146428,0.15697992544714615,0.2422727780235372,0.8548387096774193,0.925,0.8768115942028987,CCC_2014B
group3,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0.24,0.7548746518105849,0.5,1.0,0.011235367892976592,0.027398014834060198,0.13444596237329642,0.052934470887974656,0.02280225111585484,0.07866727931967978,0.026656187878507695,0.10971820140617446,0.004000756899954045,0.008189720892943219,0.19993273643402812,0.3556293350154956,0.9838709677419357,0.9550000000000001,0.9275362318840579,CCC_2014B
group3,F,South West Region,HE Qualification,70-80%,35-55,0.24,0.6796657381615598,1.0,0.5,0.45491143317230276,0.4238650659538668,0.07843472952717068,0.027773697709027302,0.18371515826243268,0.37956372826845597,0.020156950672645738,0.06299992042580435,0.16856827383143175,0.09494504959654783,0.18037418106670186,0.37745645102162645,0.5766129032258065,0.67,0.576086956521739,CCC_2014B
group3,M,Wales,HE Qualification,80-90%,35-55,0.0,0.5877437325905293,1.0,0.5,0.07331829368334701,0.09572881798645164,0.07709016468312355,0.06476772349020057,0.04689612608284842,0.10180102983394171,0.06793721973094169,0.2188062305398258,0.07464114832535886,0.06080786066350732,0.14442313611288682,0.36415009684460176,0.939516129032258,0.8300000000000001,1.0,CCC_2014B
group1,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0.12,0.7381615598885793,0.75,1.0,0.08831521739130437,0.13115428725495026,0.13627874080767272,0.059267728444102406,0.04299511860156145,0.10201259278912414,0.0665579562440549,0.1153118406317095,0.04456596035543404,0.05906785389513165,0.19140077288738416,0.20671916613919378,0.7701612903225807,0.76,0.7971014492753623,CCC_2014B
group1,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0.24,0.7966573816155988,0.625,1.0,0.1187070938215103,0.15735487209418975,0.09874151866705003,0.08362641402866047,0.09538703896074242,0.16168167988749904,0.10485586162716207,0.21253080471703134,0.03583825874847547,0.05090017862128621,0.12384283921680045,0.2286270062094007,0.685483870967742,0.385,0.6304347826086956,CCC_2014B
group3,M,Scotland,A Level or Equivalent,40-50%,35-55,0.24,0.25069637883008355,0.75,1.0,0.08783487044356612,0.15725320668030052,0.13106028985746818,0.09922608236384392,0.08011908762596259,0.14347955718531819,0.061894084988255396,0.18213765048258193,0.025469267574530725,0.042569984180185975,0.16826389471818837,0.3686946958974883,0.9112903225806452,0.805,0.8586956521739131,CCC_2014B
group3,M,South West Region,A Level or Equivalent,70-80%,35-55,0.12,0.5682451253481894,1.0,0.5,0.09642356241234225,0.10432751195877737,0.03300259111252537,0.040731460730210965,0.06143085416055921,0.1295730609137557,0.0078195067264574,0.06647679127235798,0.04810552178973231,0.05608024192013501,0.08572273250068846,0.20172473756568712,0.8306451612903225,0.8300000000000001,0.8913043478260869,CCC_2014B
group1,M,Ireland,HE Qualification,30-40%,35-55,0.18,0.7938718662952646,0.5,1.0,0.015412070084360796,0.02765070053993841,0.23832811765231063,0.07949325034003255,0.014323893580835866,0.04446828263494028,0.1663817264573991,0.12185521643051273,0.003848554191803622,0.006923934055586665,0.17937743838020848,0.3158438958953372,0.6814516129032258,0.76,0.86231884057971,CCC_2014B
group3,F,Scotland,HE Qualification,40-50%,35-55,0.12,0.5766016713091922,0.5,1.0,0.21021328958162433,0.1697022284976359,0.04772596930245671,0.07138112397742274,0.3041723267999223,0.427747496017997,0.020220138605788827,0.07345376504737973,0.06489234449760765,0.04654984471613294,0.13057164442205993,0.2896914556313237,0.6975806451612903,0.735,0.6376811594202898,CCC_2014B
group3,F,South West Region,A Level or Equivalent,60-70%,35-55,0.36,0.6935933147632312,0.5,1.0,0.05992196209587512,0.09021773177422068,0.12508609199531637,0.06133034875983557,0.05134464338607045,0.12264110511490965,0.04266274934281737,0.09439630835170515,0.016194331983805668,0.022743843697097588,0.29121669543806117,0.21176986004748358,0.786290322580645,0.78,0.8913043478260869,CCC_2014B
group3,M,North Western Region,Lower Than A Level,0-10%,35-55,0.12,0.0362116991643453,1.0,1.0,0.07995401337792644,0.09702600344372153,0.13143889101092357,0.07290005162520993,0.09962251867061464,0.23904579223885672,0.03084360986547085,0.126257231465171,0.03173004281037522,0.05018083301116896,0.2942496895596523,0.24880567921689453,0.6532258064516128,0.855,0.826086956521739,CCC_2014B
group3,F,London Region,A Level or Equivalent,10-20,35-55,0.12,0.8161559888579387,0.8,0.625,0.20962732919254656,0.34666436645792326,0.17452370227414551,0.06588378075463336,0.11711624296526292,0.35227753363391,0.04697695995051801,0.10460218396583372,0.11423444976076555,0.10626710887691711,0.6212318722502851,0.31813469388589927,0.9213709677419355,0.79,0.9130434782608696,CCC_2014B
group1,M,Scotland,HE Qualification,60-70%,35-55,0.36,0.4930362116991643,0.3333333333333333,0.75,0.18245341614906835,0.21566361103001042,0.0608995182092374,0.06136641133177933,0.08643884239058987,0.18862159813878931,0.042572869955156946,0.1693868727494408,0.07988350322446432,0.09889560182369705,0.12594900995178004,0.19960492192827417,0.2862903225806452,0.28,0.4891304347826087,CCC_2014B
